status,aircraft.iataCode,aircraft.icao24,aircraft.icaoCode,aircraft.regNumber,airline.iataCode,airline.icaoCode,arrival.iataCode,arrival.icaoCode,departure.iataCode,departure.icaoCode,flight.iataNumber,flight.icaoNumber,flight.number,geography.altitude,geography.direction,geography.latitude,geography.longitude,speed.horizontal,speed.isGround,speed.vspeed,system.squawk,system.updated
en-route,A321,8880C5,A321,VN-A609,VN,HVN,SGN,VVTS,SIN,WSSS,VN650,HVN650,650,5334.0,2.0,9.8405,106.736,738.948,0.0,0.0,,1762584569
en-route,A321,8880B3,A321,VN-A604,VN,HVN,SGN,VVTS,DAD,VVDN,VN123,HVN123,123,2446.02,237.0,11.0767,107.123,507.448,0.0,0.0,,1762584569
en-route,A321,8880ED,A321,VN-A613,VN,HVN,HAN,VVNB,SGN,VVTS,VN212,HVN212,212,8526.78,334.0,19.6291,106.048,894.516,0.0,0.0,,1762584569
,B789,8880F7,B789,VN-A867,VN,HVN,HAN,VVNB,SIN,WSSS,VN660,HVN660,660,10660.4,8.0,8.8177,104.415,881.552,0.0,0.0,,1762584569
,A321,8880A5,A321,VN-A397,VN,HVN,CXR,VVCR,SGN,VVTS,VN1344,HVN1344,1344,4732.02,74.0,11.8719,108.775,700.056,0.0,0.0,,1762584569
en-route,A21N,88816D,A21N,VN-A622,VN,HVN,CAN,ZGGG,HAN,VVNB,VN506,HVN506,506,8054.34,83.0,22.7701,110.544,835.252,0.0,0.0,,1762584554
en-route,A321,88809E,A321,VN-A392,VN,HVN,BKK,VTBS,HAN,VVNB,VN615,HVN615,615,10355.6,217.0,17.3651,102.262,822.288,0.0,0.0,,1762584570
en-route,A321,8880A1,A321,VN-A393,VN,HVN,PQC,VVPQ,SGN,VVTS,VN1827,HVN1827,1827,3970.02,255.0,10.2514,104.908,737.096,0.0,0.0,,1762584570
en-route,A359,8880E4,A359,VN-A886,VN,HVN,HAN,VVNB,SGN,VVTS,VN248,HVN248,248,10812.8,18.0,12.7583,107.637,911.184,0.0,0.0,,1762584569
en-route,A321,888053,A321,VN-A357,VN,HVN,LPQ,VLLB,HAN,VVNB,VN931,HVN931,931,7467.6,249.0,20.4324,103.59,820.436,0.0,0.0,,1762584571
en-route,A21N,888164,A21N,VN-A616,VN,HVN,HAN,VVNB,CXR,VVCR,VN7550,HVN7550,7550,3002.28,355.0,20.7395,105.659,633.384,0.0,0.0,,1762584570
en-route,B789,8880E3,B789,VN-A865,VN,HVN,SGN,VVTS,NRT,RJAA,VN307,HVN307,307,1607.82,247.0,10.9529,106.984,451.888,0.0,0.0,,1762584571
en-route,A321,88809C,A321,VN-A339,VN,HVN,SGN,VVTS,HUI,VVPB,VN1371,HVN1371,1371,9761.22,181.0,13.4473,108.141,846.364,0.0,0.0,,1762584570
unknown,A21N,888176,A21N,VN-A501,VN,HVN,UIH,VVPC,SGN,VVTS,VN1390,HVN1390,1390,861.06,329.0,13.8258,109.129,387.068,0.0,0.0,,1762583539
en-route,A321,88808A,A321,VN-A323,VN,HVN,BMV,VVBM,DAD,VVDN,VN1911,HVN1911,1911,7216.14,181.0,13.8738,108.151,766.728,0.0,0.0,,1762584569
en-route,A321,8880D5,A321,VN-A612,VN,HVN,DAD,VVDN,HAN,VVNB,VN171,HVN171,171,8656.32,155.0,17.3,107.598,840.808,0.0,0.0,,1762584571
landed,A321,888090,A321,VN-A331,VN,HVN,DPS,WADD,SGN,VVTS,VN641,HVN641,641,0.0,267.0,-8.7466,115.172,25.928,1.0,0.0,,1762584189
en-route,A321,8880B5,A321,VN-A606,VN,HVN,SGN,VVTS,HAN,VVNB,VN233,HVN233,233,9753.6,155.0,17.6258,107.444,827.844,0.0,0.0,,1762584569
unknown,A320,888126,A320,VN-A675,VJ,VJC,DLI,VVDL,HAN,VVNB,VJ407,VJC407,407,2270.76,178.0,11.8867,108.154,409.292,0.0,0.0,,1762583778
started,A321,88814F,A321,VN-A637,VJ,VJC,SGN,VVTS,DAD,VVDN,VJ635,VJC635,635,0.0,171.0,16.0311,108.204,46.3,1.0,0.0,,1762584571
en-route,A320,8880F4,A320,VN-A663,VJ,VJC,SGN,VVTS,THD,VVTX,VJ251,VJC251,251,10599.4,148.0,17.6457,106.772,825.992,0.0,0.0,,1762584570
en-route,A321,888151,A321,VN-A639,VJ,VJC,HAN,VVNB,SGN,VVTS,VJ198,VJC198,198,10675.6,3.0,13.6543,107.767,888.96,0.0,0.0,,1762584570
en-route,A21N,8881D7,A21N,VN-A526,VJ,VJC,SGN,VVTS,NRT,RJAA,VJ823,VJC823,823,8084.82,240.0,11.4349,108.166,872.292,0.0,0.0,,1762584570
en-route,A333,8881DB,A333,VN-A814,VJ,VJC,SGN,VVTS,SYD,YSSY,VJ86,VJC86,86,11582.4,317.0,-7.0061,125.83,905.628,0.0,0.0,,1762584516
en-route,A321,88813E,A321,VN-A635,VJ,VJC,SGN,VVTS,TBB,VVTH,VJ207,VJC207,207,4495.8,224.0,11.0897,107.465,648.2,0.0,0.0,,1762584569
unknown,A321,885967,A321,HS-VKG,VJ,VJC,TPE,RCTP,KIX,RJBB,VZ567,TVJ567,567,2263.14,245.0,25.1017,121.005,437.072,0.0,0.0,3235,1762583539
unknown,A21N,8881F2,A21N,VN-A547,VJ,VJC,HAN,VVNB,ICN,RKSI,VJ961,VJC961,961,609.6,107.0,21.2553,105.689,312.988,0.0,0.0,,1762583539
landed,A333,8881DD,A333,VN-A816,VJ,VJC,SGN,VVTS,HAN,VVNB,VJ129,VJC129,129,0.0,185.0,10.8143,106.66,25.928,1.0,0.0,,1762584190
en-route,A21N,8881F0,A21N,VN-A545,VJ,VJC,SGN,VVTS,ICN,RKSI,VJ863,VJC863,863,9144.0,242.0,13.1329,111.393,916.74,0.0,0.0,,1762584568
en-route,A321,8881A7,A321,VN-A522,VJ,VJC,DPS,WADD,HAN,VVNB,VJ997,VJC997,997,10972.8,180.0,-0.7588,114.835,835.252,0.0,0.0,,1762584570
en-route,A321,8880E9,A321,VN-A651,VJ,VJC,HAN,VVNB,DPS,WADD,VJ900,VJC900,900,10675.6,339.0,3.532,114.277,892.664,0.0,0.0,,1762584571
unknown,A21N,888200,A21N,VN-A516,VJ,VJC,BMV,VVBM,HPH,VVCI,VJ671,VJC671,671,2766.06,228.0,12.8948,108.077,474.112,0.0,0.0,,1762583539
en-route,A321,888128,A321,VN-A677,VJ,VJC,BKK,VTBS,HAN,VVNB,VJ901,VJC901,901,7924.8,182.0,14.9456,100.651,748.208,0.0,0.0,,1762584569
landed,A320,885964,A320,HS-VKD,VJ,VJC,BKK,VTBS,URT,VTSB,VZ351,TVJ351,351,0.0,14.0,13.6893,100.758,0.0,1.0,0.0,4463,1762584562
en-route,A321,888156,A321,VN-A648,VJ,VJC,SGN,VVTS,KHH,RCKH,VJ885,VJC885,885,9151.62,241.0,12.5849,110.34,872.292,0.0,0.0,,1762584568
en-route,A333,8881C7,A333,VN-A812,VJ,VJC,MEL,YMML,SGN,VVTS,VJ81,VJC81,81,11277.6,137.0,0.8694,119.192,813.028,0.0,0.0,,1762584569
en-route,A21N,8881EF,A21N,VN-A543,VJ,VJC,HKG,VHHH,PQC,VVPQ,VJ986,VJC986,986,10058.4,42.0,18.6971,112.266,850.068,0.0,0.0,,1762584563
,A321,885972,A321,HS-VKR,VJ,VJC,BKK,VTBS,HKT,VTSP,VZ305,TVJ305,305,1379.22,204.0,13.376,100.782,398.18,0.0,0.0,3367,1762584570
en-route,A320,88811B,A320,VN-A671,VJ,VJC,SGN,VVTS,SIN,WSSS,VJ812,VJC812,812,1036.32,289.0,10.8734,106.851,344.472,0.0,0.0,,1762584569
en-route,A320,8880B0,A320,VN-A699,VJ,VJC,SGN,VVTS,KUL,WMKK,VJ826,VJC826,826,10668.0,41.0,7.176,103.841,811.176,0.0,0.0,,1762584569
en-route,A21N,88815E,A21N,VN-A697,VJ,VJC,ICN,RKSI,SGN,VVTS,VJ860,VJC860,860,10050.8,55.0,17.8288,111.126,833.4,0.0,0.0,,1762584560
en-route,A333,8881DE,A333,VN-A817,VJ,VJC,SGN,VVTS,HAN,VVNB,VJ133,VJC133,133,426.72,249.0,10.8488,106.727,264.836,0.0,0.0,,1762584570
started,A321,88596C,A321,HS-VKL,VJ,VJC,BKK,VTBS,HDY,VTSS,VZ325,TVJ325,325,0.0,149.0,6.9346,100.396,16.668,1.0,0.0,,1762584570
en-route,A320,88596F,A320,HS-VKO,VJ,VJC,BKK,VTBS,DAD,VVDN,VZ961,TVJ961,961,8168.64,257.0,15.7617,107.158,861.18,0.0,0.0,,1762584569
en-route,A21N,88815B,A21N,VN-A674,VJ,VJC,SGN,VVTS,DPS,WADD,VJ894,VJC894,894,10675.6,345.0,-4.2218,115.02,894.516,0.0,0.0,,1762584544
en-route,A321,88813B,A321,VN-A632,VJ,VJC,VCA,VVCT,DAD,VVDN,VJ703,VJC703,703,8724.9,168.0,14.3022,108.244,857.476,0.0,0.0,,1762584569
en-route,A321,888175,A321,VN-A670,VJ,VJC,SIN,WSSS,DAD,VVDN,VJ973,VJC973,973,9745.98,207.0,7.6238,105.874,903.776,0.0,0.0,,1762584568
en-route,A320,88811C,A320,VN-A672,VJ,VJC,SGN,VVTS,CGK,WIII,VJ854,VJC854,854,137.16,249.0,-6.1181,106.646,287.06,0.0,0.0,,1762584546
,A321,8881A8,A321,VN-A532,VJ,VJC,TPE,RCTP,SGN,VVTS,VJ842,VJC842,842,0.0,5.0,10.8135,106.66,0.0,1.0,0.0,,1762584570
landed,A21N,88817C,A21N,VN-A607,VJ,VJC,SGN,VVTS,HAN,VVNB,VJ137,VJC137,137,0.0,185.0,10.8145,106.658,27.78,1.0,0.0,,1762584571
en-route,A333,888201,A333,VN-A820,VJ,VJC,HAN,VVNB,SGN,VVTS,VJ144,VJC144,144,4427.22,357.0,20.4571,105.641,701.908,0.0,0.0,,1762584571
unknown,A321,888157,A321,VN-A649,VJ,VJC,VCA,VVCT,HAN,VVNB,VJ463,VJC463,463,647.7,239.0,10.1678,105.856,335.212,0.0,0.0,,1762583539
en-route,A21N,888158,A21N,VN-A653,VJ,VJC,SGN,VVTS,PER,YPPH,VJ92,VJC92,92,10668.0,1.0,-2.0821,114.793,870.44,0.0,0.0,,1762584544
en-route,A321,888134,A321,VN-A631,VJ,VJC,HAN,VVNB,DAD,VVDN,VJ508,VJC508,508,9441.18,334.0,19.1402,106.295,918.592,0.0,0.0,,1762584570
en-route,A321,88813D,A321,VN-A634,VJ,VJC,CXR,VVCR,PUS,RKPK,VJ919,VJC919,919,3573.78,234.0,12.0833,109.72,679.684,0.0,0.0,,1762584569
landed,A320,8880AF,A320,VN-A689,VJ,VJC,SGN,VVTS,UIH,VVPC,VJ387,VJC387,387,0.0,67.0,10.8138,106.648,40.744,1.0,0.0,,1762584571
en-route,A21N,8881F5,A21N,VN-A550,VJ,VJC,HAN,VVNB,TPE,RCTP,VJ941,VJC941,941,9174.48,298.0,21.3709,110.053,898.22,0.0,0.0,,1762584545
en-route,A321,888135,A321,VN-A640,VJ,VJC,HAN,VVNB,KUL,WMKK,VJ906,VJC906,906,10668.0,1.0,17.767,106.088,866.736,0.0,0.0,,1762584571
en-route,A21N,8881AE,A21N,VN-A534,VJ,VJC,DAD,VVDN,HPH,VVCI,VJ721,VJC721,721,251.46,351.0,15.9945,108.205,275.948,0.0,0.0,,1762584571
en-route,A320,885962,A320,HS-VKB,VJ,VJC,BKK,VTBS,TPE,RCTP,VZ571,TVJ571,571,6065.52,215.0,24.6997,120.486,774.136,0.0,0.0,,1762584556
started,A320,885974,A320,HS-VKT,VJ,VJC,CNX,VTCC,HKT,VTSP,VZ417,TVJ417,417,0.0,84.0,8.1131,98.3301,0.0,1.0,0.0,,1762584545
landed,A21N,88815C,A21N,VN-A693,VJ,VJC,SGN,VVTS,NGO,RJGG,VJ857,VJC857,857,0.0,149.0,10.8112,106.661,11.112,1.0,0.0,,1762584363
en-route,A321,88811A,A321,VN-A667,VJ,VJC,PQC,VVPQ,HAN,VVNB,VJ441,VJC441,441,9753.6,191.0,14.2637,105.548,883.404,0.0,0.0,,1762584570
en-route,A321,88596D,A321,HS-VKM,VJ,VJC,BKK,VTBS,ICN,RKSI,VZ851,TVJ851,851,11582.4,230.0,18.896,112.445,857.476,0.0,0.0,,1762584560
en-route,AT75,88805E,AT75,VN-B219,0V,VFC,VCA,VVCT,PQC,VVPQ,0V8074,VFC8074,8074,182.88,237.0,10.1024,105.742,148.16,0.0,0.0,,1762584365
unknown,AT75,88805D,AT75,VN-B218,0V,VFC,VCS,VVCS,SGN,VVTS,0V8063,VFC8063,8063,1767.84,156.0,8.8244,106.835,370.4,0.0,0.0,,1762583539
en-route,A359,88812D,A359,VN-A892,VN,HVN,SGN,VVTS,SYD,YSSY,VN772,HVN772,772,12192.0,316.0,-1.9461,121.353,924.148,0.0,0.0,,1762584545
en-route,A359,888124,A359,VN-A891,VN,HVN,SGN,VVTS,MEL,YMML,VN780,HVN780,780,13106.4,327.0,1.0895,118.742,894.516,0.0,0.0,,1762584569
en-route,B789,8880DF,B789,VN-A861,VN,HVN,LHR,EGLL,SGN,VVTS,VN51,HVN51,51,12192.0,291.0,47.5333,17.5747,924.148,0.0,0.0,3250,1762584570
landed,B78X,888188,B78X,VN-A873,VN,HVN,SGN,VVTS,ICN,RKSI,VN409,HVN409,409,0.0,160.0,10.8119,106.652,0.0,1.0,0.0,,1762584342
en-route,A321,88812C,A321,VN-A398,VN,HVN,ICN,RKSI,SGN,VVTS,VN402,HVN402,402,10668.0,4.0,34.1864,126.764,818.584,0.0,0.0,,1762584567
unknown,A21N,888194,A21N,VN-A508,VN,HVN,CXR,VVCR,HAN,VVNB,VN1553,HVN1553,1553,3131.82,168.0,12.1321,109.367,535.228,0.0,0.0,,1762584500
en-route,A359,888153,A359,VN-A897,VN,HVN,ICN,RKSI,HAN,VVNB,VN414,HVN414,414,12504.4,74.0,31.0589,122.956,1026.01,0.0,0.0,,1762584545
en-route,A359,8880E6,A359,VN-A888,VN,HVN,HAN,VVNB,SYD,YSSY,VN786,HVN786,786,11582.4,320.0,-24.4741,140.374,751.912,0.0,0.0,,1762584537
unknown,A321,88808E,A321,VN-A327,VN,HVN,HAN,VVNB,DAD,VVDN,VN166,HVN166,166,22.86,107.0,21.2246,105.795,251.872,0.0,0.0,,1762583539
en-route,A321,88809D,A321,VN-A390,VN,HVN,TBB,VVTH,HAN,VVNB,VN1651,HVN1651,1651,6118.86,174.0,13.9431,109.045,663.016,0.0,0.0,,1762584570
en-route,B78X,888189,B78X,VN-A874,VN,HVN,SGN,VVTS,HAN,VVNB,VN251,HVN251,251,5257.8,210.0,11.3455,107.581,666.72,0.0,0.0,,1762584570
en-route,A21N,888185,A21N,VN-A507,VN,HVN,HAN,VVNB,BKK,VTBS,VN610,HVN610,610,10287.0,24.0,17.5223,102.71,874.144,0.0,0.0,,1762584569
en-route,A20N,8881B5,A20N,VN-A513,VN,HVN,DLI,VVDL,HAN,VVNB,VN1575,HVN1575,1575,2080.26,176.0,11.787,108.159,372.252,0.0,0.0,,1762584306
en-route,A321,8880C5,A321,VN-A609,VN,HVN,SGN,VVTS,SIN,WSSS,VN650,HVN650,650,5334.0,2.0,9.8405,106.736,738.948,0.0,0.0,,1762584569
en-route,A321,8880B3,A321,VN-A604,VN,HVN,SGN,VVTS,DAD,VVDN,VN123,HVN123,123,2446.02,237.0,11.0767,107.123,507.448,0.0,0.0,,1762584569
en-route,A321,8880ED,A321,VN-A613,VN,HVN,HAN,VVNB,SGN,VVTS,VN212,HVN212,212,8526.78,334.0,19.6291,106.048,894.516,0.0,0.0,,1762584569
,B789,8880F7,B789,VN-A867,VN,HVN,HAN,VVNB,SIN,WSSS,VN660,HVN660,660,10660.4,8.0,8.8177,104.415,881.552,0.0,0.0,,1762584569
,A321,8880A5,A321,VN-A397,VN,HVN,CXR,VVCR,SGN,VVTS,VN1344,HVN1344,1344,4732.02,74.0,11.8719,108.775,700.056,0.0,0.0,,1762584569
en-route,A21N,88816D,A21N,VN-A622,VN,HVN,CAN,ZGGG,HAN,VVNB,VN506,HVN506,506,8054.34,83.0,22.7701,110.544,835.252,0.0,0.0,,1762584554
en-route,A321,88809E,A321,VN-A392,VN,HVN,BKK,VTBS,HAN,VVNB,VN615,HVN615,615,10355.6,217.0,17.3651,102.262,822.288,0.0,0.0,,1762584570
en-route,A321,8880A1,A321,VN-A393,VN,HVN,PQC,VVPQ,SGN,VVTS,VN1827,HVN1827,1827,3970.02,255.0,10.2514,104.908,737.096,0.0,0.0,,1762584570
en-route,A359,8880E4,A359,VN-A886,VN,HVN,HAN,VVNB,SGN,VVTS,VN248,HVN248,248,10812.8,18.0,12.7583,107.637,911.184,0.0,0.0,,1762584569
en-route,A321,888053,A321,VN-A357,VN,HVN,LPQ,VLLB,HAN,VVNB,VN931,HVN931,931,7467.6,249.0,20.4324,103.59,820.436,0.0,0.0,,1762584571
en-route,A21N,888164,A21N,VN-A616,VN,HVN,HAN,VVNB,CXR,VVCR,VN7550,HVN7550,7550,3002.28,355.0,20.7395,105.659,633.384,0.0,0.0,,1762584570
en-route,B789,8880E3,B789,VN-A865,VN,HVN,SGN,VVTS,NRT,RJAA,VN307,HVN307,307,1607.82,247.0,10.9529,106.984,451.888,0.0,0.0,,1762584571
en-route,A321,88809C,A321,VN-A339,VN,HVN,SGN,VVTS,HUI,VVPB,VN1371,HVN1371,1371,9761.22,181.0,13.4473,108.141,846.364,0.0,0.0,,1762584570
unknown,A21N,888176,A21N,VN-A501,VN,HVN,UIH,VVPC,SGN,VVTS,VN1390,HVN1390,1390,861.06,329.0,13.8258,109.129,387.068,0.0,0.0,,1762583539
en-route,A321,88808A,A321,VN-A323,VN,HVN,BMV,VVBM,DAD,VVDN,VN1911,HVN1911,1911,7216.14,181.0,13.8738,108.151,766.728,0.0,0.0,,1762584569
en-route,A321,8880D5,A321,VN-A612,VN,HVN,DAD,VVDN,HAN,VVNB,VN171,HVN171,171,8656.32,155.0,17.3,107.598,840.808,0.0,0.0,,1762584571
landed,A321,888090,A321,VN-A331,VN,HVN,DPS,WADD,SGN,VVTS,VN641,HVN641,641,0.0,267.0,-8.7466,115.172,25.928,1.0,0.0,,1762584189
en-route,A321,8880B5,A321,VN-A606,VN,HVN,SGN,VVTS,HAN,VVNB,VN233,HVN233,233,9753.6,155.0,17.6258,107.444,827.844,0.0,0.0,,1762584569
en-route,A359,88812D,A359,VN-A892,VN,HVN,SGN,VVTS,SYD,YSSY,VN772,HVN772,772,12192.0,316.0,-1.9461,121.353,924.148,0.0,0.0,,1762584545
en-route,A359,888124,A359,VN-A891,VN,HVN,SGN,VVTS,MEL,YMML,VN780,HVN780,780,13106.4,327.0,1.0895,118.742,894.516,0.0,0.0,,1762584569
en-route,B789,8880DF,B789,VN-A861,VN,HVN,LHR,EGLL,SGN,VVTS,VN51,HVN51,51,12192.0,291.0,47.5333,17.5747,924.148,0.0,0.0,3250,1762584570
landed,B78X,888188,B78X,VN-A873,VN,HVN,SGN,VVTS,ICN,RKSI,VN409,HVN409,409,0.0,160.0,10.8119,106.652,0.0,1.0,0.0,,1762584342
en-route,A321,88812C,A321,VN-A398,VN,HVN,ICN,RKSI,SGN,VVTS,VN402,HVN402,402,10668.0,4.0,34.1864,126.764,818.584,0.0,0.0,,1762584567
unknown,A21N,888194,A21N,VN-A508,VN,HVN,CXR,VVCR,HAN,VVNB,VN1553,HVN1553,1553,3131.82,168.0,12.1321,109.367,535.228,0.0,0.0,,1762584500
en-route,A359,888153,A359,VN-A897,VN,HVN,ICN,RKSI,HAN,VVNB,VN414,HVN414,414,12504.4,74.0,31.0589,122.956,1026.01,0.0,0.0,,1762584545
en-route,A359,8880E6,A359,VN-A888,VN,HVN,HAN,VVNB,SYD,YSSY,VN786,HVN786,786,11582.4,320.0,-24.4741,140.374,751.912,0.0,0.0,,1762584537
unknown,A321,88808E,A321,VN-A327,VN,HVN,HAN,VVNB,DAD,VVDN,VN166,HVN166,166,22.86,107.0,21.2246,105.795,251.872,0.0,0.0,,1762583539
en-route,A321,88809D,A321,VN-A390,VN,HVN,TBB,VVTH,HAN,VVNB,VN1651,HVN1651,1651,6118.86,174.0,13.9431,109.045,663.016,0.0,0.0,,1762584570
en-route,B78X,888189,B78X,VN-A874,VN,HVN,SGN,VVTS,HAN,VVNB,VN251,HVN251,251,5257.8,210.0,11.3455,107.581,666.72,0.0,0.0,,1762584570
en-route,A21N,888185,A21N,VN-A507,VN,HVN,HAN,VVNB,BKK,VTBS,VN610,HVN610,610,10287.0,24.0,17.5223,102.71,874.144,0.0,0.0,,1762584569
en-route,A20N,8881B5,A20N,VN-A513,VN,HVN,DLI,VVDL,HAN,VVNB,VN1575,HVN1575,1575,2080.26,176.0,11.787,108.159,372.252,0.0,0.0,,1762584306
en-route,A321,8880C5,A321,VN-A609,VN,HVN,SGN,VVTS,SIN,WSSS,VN650,HVN650,650,5334.0,2.0,9.8405,106.736,738.948,0.0,0.0,,1762584569
en-route,A321,8880B3,A321,VN-A604,VN,HVN,SGN,VVTS,DAD,VVDN,VN123,HVN123,123,2446.02,237.0,11.0767,107.123,507.448,0.0,0.0,,1762584569
en-route,A321,8880ED,A321,VN-A613,VN,HVN,HAN,VVNB,SGN,VVTS,VN212,HVN212,212,8526.78,334.0,19.6291,106.048,894.516,0.0,0.0,,1762584569
,B789,8880F7,B789,VN-A867,VN,HVN,HAN,VVNB,SIN,WSSS,VN660,HVN660,660,10660.4,8.0,8.8177,104.415,881.552,0.0,0.0,,1762584569
,A321,8880A5,A321,VN-A397,VN,HVN,CXR,VVCR,SGN,VVTS,VN1344,HVN1344,1344,4732.02,74.0,11.8719,108.775,700.056,0.0,0.0,,1762584569
en-route,A21N,88816D,A21N,VN-A622,VN,HVN,CAN,ZGGG,HAN,VVNB,VN506,HVN506,506,8054.34,83.0,22.7701,110.544,835.252,0.0,0.0,,1762584554
en-route,A321,88809E,A321,VN-A392,VN,HVN,BKK,VTBS,HAN,VVNB,VN615,HVN615,615,10355.6,217.0,17.3651,102.262,822.288,0.0,0.0,,1762584570
en-route,A321,8880A1,A321,VN-A393,VN,HVN,PQC,VVPQ,SGN,VVTS,VN1827,HVN1827,1827,3970.02,255.0,10.2514,104.908,737.096,0.0,0.0,,1762584570
en-route,A359,8880E4,A359,VN-A886,VN,HVN,HAN,VVNB,SGN,VVTS,VN248,HVN248,248,10812.8,18.0,12.7583,107.637,911.184,0.0,0.0,,1762584569
en-route,A321,888053,A321,VN-A357,VN,HVN,LPQ,VLLB,HAN,VVNB,VN931,HVN931,931,7467.6,249.0,20.4324,103.59,820.436,0.0,0.0,,1762584571
en-route,A21N,888164,A21N,VN-A616,VN,HVN,HAN,VVNB,CXR,VVCR,VN7550,HVN7550,7550,3002.28,355.0,20.7395,105.659,633.384,0.0,0.0,,1762584570
en-route,B789,8880E3,B789,VN-A865,VN,HVN,SGN,VVTS,NRT,RJAA,VN307,HVN307,307,1607.82,247.0,10.9529,106.984,451.888,0.0,0.0,,1762584571
en-route,A321,88809C,A321,VN-A339,VN,HVN,SGN,VVTS,HUI,VVPB,VN1371,HVN1371,1371,9761.22,181.0,13.4473,108.141,846.364,0.0,0.0,,1762584570
unknown,A21N,888176,A21N,VN-A501,VN,HVN,UIH,VVPC,SGN,VVTS,VN1390,HVN1390,1390,861.06,329.0,13.8258,109.129,387.068,0.0,0.0,,1762583539
en-route,A321,88808A,A321,VN-A323,VN,HVN,BMV,VVBM,DAD,VVDN,VN1911,HVN1911,1911,7216.14,181.0,13.8738,108.151,766.728,0.0,0.0,,1762584569
en-route,A321,8880D5,A321,VN-A612,VN,HVN,DAD,VVDN,HAN,VVNB,VN171,HVN171,171,8656.32,155.0,17.3,107.598,840.808,0.0,0.0,,1762584571
landed,A321,888090,A321,VN-A331,VN,HVN,DPS,WADD,SGN,VVTS,VN641,HVN641,641,0.0,267.0,-8.7466,115.172,25.928,1.0,0.0,,1762584189
en-route,A321,8880B5,A321,VN-A606,VN,HVN,SGN,VVTS,HAN,VVNB,VN233,HVN233,233,9753.6,155.0,17.6258,107.444,827.844,0.0,0.0,,1762584569
,XXA,XXC,XXA,XXB,,,,,,,XXD,CAL6866,XXF,10971.6,55.0,13.9725,114.453,874.144,0.0,0.0,,1762583280
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,JA01BJ,XXF,2034.54,186.29,26.111,127.915,439.704,0.0,-30.42,,1762583387
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,CAL5314,XXF,609.6,348.81,34.7269,136.837,334.152,0.0,-16.38,2666,1762583388
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,VTJSR,XXF,426.72,240.0,19.0845,72.954,574.12,0.0,0.0,,1762583538
unknown,XXA,XXC,XXA,XXB,,,,,,,XXD,AIC180,XXF,1021.08,269.0,19.0917,73.089,350.028,0.0,0.0,,1762583538
